key;index                                                                                                                                                                                              
5PKEX5W08UV613192;8658                                                                                                                                                                                 
5PKQC2C87UR042610;8448                                                                                                                                                                                 
5PLCV0Y45CH954245;10046                                                                                                                                                                                
5PMHU3B96TU364193;8055                                                                                                                                                                                 
5PMLE1G51JV084737;6391                                                                                                                                                                                 
5PMQF6F16DK887780;11020                                                                                                                                                                                
5PNDB7J13PW025836;7292                                                                                                                                                                                 
5PNTZ2I19LW748748;7210                                                                                                                                                                                 
5PNYR1Z31LE499684;1973                                                                                                                                                                                 
5PODU6L87NV731596;10972                                                                                                                                                                                
5POTV5L68IL736708;9286                                                                                                                                                                                 
5PPAJ3S97MH501181;11953                                                                                                                                                                                
5PPJB9H61OC000051;5355                                                                                                                                                                                 
5PQMA3E29GX065797;11050                                                                                                                                                                                
5PQTF3T52UN047760;10868                                                                                                                                                                                
5PQVH8B58YS015769;11693                                                                                                                                                                                
5PRCS5W31NV158303;9911                                                                                                                                                                                 
5PRHW1D81QW370311;6906                                                                                                                                                                                 
5PTOG4R89SO507956;11112                                                                                                                                                                                
5PTVA1F14TZ619806;7157                                                                                                                                                                                 
5PWQX5S60ZK592892;7018                                                                                                                                                                                 
5PXVX7O97JN871460;4882                                                                                                                                                                                 
5PYLM0P31FH751799;6898                                                                                                                                                                                 
5PYON7J07DO071636;6830                                                                                                                                                                                 
5PZQB5B57JW881609;6356                                                                                                                                                                                 
5QBYQ2J34ZE571097;4625                                                                                                                                                                                 
5QCDA9K87HT717458;12268                                                                                                                                                                                
5QCDM0G46ZT442669;6153                                                                                                                                                                                 
5QCEY7N86PQ011889;7914                                                                                                                                                                                 
5QCGX3Z36LT793097;6503                                                                                                                                                                                 
5QCTR8B26KT006675;7741                                                                                                                                                                                 
5QCZB1I43XH505407;4333                                                                                                                                                                                 
5QDLY9E92QW024042;2669                                                                                                                                                                                 
5QDZX4B47PR988377;7007                                                                                                                                                                                 
5QEAA1O03MU271215;3702                                                                                                                                                                                 
5QEJE3G11CG466920;8776                                                                                                                                                                                 
5QEQL4N48RZ377830;8165                                                                                                                                                                                 
5QEQV4V12PI514329;4448                                                                                                                                                                                 
5QERB5G31YJ492031;8144                                                                                                                                                                                 
5QFBN0W21MZ863991;3050                                                                                                                                                                                 
5QFGG9T99KY513583;4135                                                                                                                                                                                 
5QGEQ1Y78LB115570;6891                                                                                                                                                                                 
5QIBC4K92UV639405;3413                                                                                                                                                                                 
5QIDY8N12XQ672513;5412                                                                                                                                                                                 
5QIWM5C27PT254454;10282                                                                                                                                                                                
5QJFD0D07GF448831;7876                                                                                                                                                                                 
5QJOY9E60LG610729;970                                                                                                                                                                                  
5QJTR2S06UW060301;2921                                                                                                                                                                                 
5QKXB6Z97FQ499766;4654                                                                                                                                                                                 
5QLEB5F42HG549761;5686                                                                                                                                                                                 
5QMMO8E17HF525867;5045                                                                                                                                                                                 
5QOHH2E31GO332774;3836                                                                                                                                                                                 
5QOLL4K22HN213316;4841                                                                                                                                                                                 
5QOTC5Q14EA169937;5257                                                                                                                                                                                 
5QOYV3V89EA114726;8039                                                                                                                                                                                 
5QPNQ8C20ZJ365444;3564                                                                                                                                                                                 
5QPPK8O19MG344839;7180                                                                                                                                                                                 
5QPXC3W44MH936667;3231                                                                                                                                                                                 
5QQZF1Y75GW164954;2121                                                                                                                                                                                 
5QRZI4M42YD849848;1199                                                                                                                                                                                 
5QTAG6Z50ZA235247;5771                                                                                                                                                                                 
5QTGN8O28ZJ383378;5878                                                                                                                                                                                 
5QUFI7M69IT408669;2497                                                                                                                                                                                 
5QVAJ9I29IY051956;3535                                                                                                                                                                                 
5QVIP9M04MJ178797;11383                                                                                                                                                                                
5QVSJ9C01GR042441;9358                                                                                                                                                                                 
5QWRU0V16SQ980080;8911                                                                                                                                                                                 
5QWTZ1J52GV163037;795                                                                                                                                                                                  
5QXOV2Z96XP927044;5339                                                                                                                                                                                 
5QYDS4O83HX056771;3235                                                                                                                                                                                 
5QZTF4M69GZ484264;3870                                                                                                                                                                                 
5RABJ2Y17VW414653;9160                                                                                                                                                                                 
5RAHO6E38BL558758;389                                                                                                                                                                                  
5RATU4T38XH264663;5048                                                                                                                                                                                 
5RBMA7R54IA783876;9925                                                                                                                                                                                 
5RBOK5Y19LU148550;12254                                                                                                                                                                                
5RCCP7C13XS600000;6207                                                                                                                                                                                 
5RCKP9V68FC170205;10998                                                                                                                                                                                
5RCMO4C00MX603629;6954                                                                                                                                                                                 
5RCWH7O92JH611192;9731                                                                                                                                                                                 
5RDSA5H23SZ992201;8180                                                                                                                                                                                 
5RFBM7W15ZW127169;9034                                                                                                                                                                                 
5RFHN2Z92RS872147;10112                                                                                                                                                                                
5RFOB8K98QF488268;8413                                                                                                                                                                                 
5RGLU6G77FU503643;8979                                                                                                                                                                                 
5RHER6N19YG635941;8383                                                                                                                                                                                 
5RHIV8N67OO132699;9924                                                                                                                                                                                 
5RHYZ8L99CR832444;11451                                                                                                                                                                                
5RIHZ1W18VK494312;7330                                                                                                                                                                                 
5RIZM4O28IO314833;6542                                                                                                                                                                                 
5RJAX5W41FM135075;3900                                                                                                                                                                                 
5RJMR5E97KB777240;204                                                                                                                                                                                  
5RJWY8P53QV188057;9103                                                                                                                                                                                 
5RKKU6Q68JR502183;5329                                                                                                                                                                                 
5RLJK0W40SH664450;3172                                                                                                                                                                                 
5RMTA2W14QP446286;11589                                                                                                                                                                                
5RMXA3A02AP911728;4803                                                                                                                                                                                 
5RNIC5X50FL998380;2179                                                                                                                                                                                 
5RNRR3H94XY570052;3773                                                                                                                                                                                 
5ROCZ8C22DD725711;3513                                                                                                                                                                                 
5RPMW5S08LU282225;7472                                                                                                                                                                                 
5RQCS2S47TQ036736;8120                                                                                                                                                                                 
5RQNK3P69DA660363;10970                                                                                                                                                                                
5RQUK1E99WM429621;2675                                                                                                                                                                                 
5RRHG0N83BP130074;6737                                                                                                                                                                                 
5RRUM3G35ID078444;1667                                                                                                                                                                                 
5RSOY5X47VO322256;5208                                                                                                                                                                                 
5RSSR2Q74GF366721;7132                                                                                                                                                                                 
5RSVN7B14PA269953;5319                                                                                                                                                                                 
5RSZZ7O08PD022487;7606                                                                                                                                                                                 
5RTED4Y65BN867168;966                                                                                                                                                                                  
5RTQJ5F52LD719885;5425                                                                                                                                                                                 
5RTQO3A40LF468604;1484                                                                                                                                                                                 
5RTWP3Y09CB513559;2586                                                                                                                                                                                 
5RTXQ0F60IS027060;7467                                                                                                                                                                                 
5RUFA8Q98HV565791;5215                                                                                                                                                                                 
5RVLG8K50JD875700;8723                                                                                                                                                                                 
5RVQD0Z37IL730340;2619                                                                                                                                                                                 
5RXMS8E84VK219046;3351                                                                                                                                                                                 
5RYQR0D12PJ839659;878                                                                                                                                                                                  
5RYSI0C02LP266625;2800                                                                                                                                                                                 
5RZGR9J83SQ470120;9598                                                                                                                                                                                 
5RZXV0B00TR709259;4577                                                                                                                                                                                 
5SACA8W15BM450463;8688                                                                                                                                                                                 
5SBDO8R68RF613090;9405                                                                                                                                                                                 
5SCBM7X20PU649888;11443                                                                                                                                                                                
5SCMN5F27XR655774;3968                                                                                                                                                                                 
5SCTD2Y70PD400327;1683                                                                                                                                                                                 
5SDDI8N18CI263515;5181                                                                                                                                                                                 
5SDWG8K29PE939766;8904                                                                                                                                                                                 
5SDXL9I53VE715297;3187                                                                                                                                                                                 
5SDYK7K08PD980550;6734                                                                                                                                                                                 
5SFSZ7I48QU076376;5398                                                                                                                                                                                 
5SGCT6J46WZ554652;12130                                                                                                                                                                                
5SGJC4M37BL882121;9563                                                                                                                                                                                 
5SGKS2U61MD206131;6571                                                                                                                                                                                 
5SGZF7B36OP717212;3314                                                                                                                                                                                 
5SHFG5H36GZ506532;10424                                                                                                                                                                                
5SHMZ2X73LB413547;9347                                                                                                                                                                                 
5SHTI4N52AG399072;11389                                                                                                                                                                                
5SIAU7L13PZ131391;9438                                                                                                                                                                                 
5SIGP6D62QA028543;7502                                                                                                                                                                                 
5SJCP2V97GN016506;3832                                                                                                                                                                                 
5SKDK3O12XN167624;4601                                                                                                                                                                                 
5SKIR1F39KP217411;8228                                                                                                                                                                                 
5SLLJ4V78WH121997;1835                                                                                                                                                                                 
5SMFL6A92PT599034;186                                                                                                                                                                                  
5SMJG0S81OT209069;638                                                                                                                                                                                  
5SNNJ9I52ZP195335;8771                                                                                                                                                                                 
5SORA3P32XQ879688;6065                                                                                                                                                                                 
5SPDO3K04IO989844;12281                                                                                                                                                                                
5SPQT4H68LK977671;4174                                                                                                                                                                                 
5SPZN3O22NL621246;8840                                                                                                                                                                                 
5SQAF7C03AE123973;9616                                                                                                                                                                                 
5SQFR5N82RD784061;1893                                                                                                                                                                                 
5SQHN1N32AY122216;781                                                                                                                                                                                  
5SQTV9K18YU327717;5564                                                                                                                                                                                 
5SRNY9C79TF653509;221                                                                                                                                                                                  
5SSAP0J22GW706171;9568                                                                                                                                                                                 
5SSBL4N74ID218999;7232                                                                                                                                                                                 
5STCC6T80CN302820;3074                                                                                                                                                                                 
5STFA4Y97HY542763;1843                                                                                                                                                                                 
5SVUB9B80QD845231;9991                                                                                                                                                                                 
5SWAV3D70IP109271;9147                                                                                                                                                                                 
5SXXV3F92RV341718;5876                                                                                                                                                                                 
5SYFL7C07FW293702;8355                                                                                                                                                                                 
5SYHA1M38AX357370;9975                                                                                                                                                                                 
5SYOP9A56QL533956;12042                                                                                                                                                                                
5SZOD6B04CG980207;1240                                                                                                                                                                                 
5SZUH2X85BZ298596;4424                                                                                                                                                                                 
5TALA0Y93KT118106;2398                                                                                                                                                                                 
5TAMF8P18JI669133;4878                                                                                                                                                                                 
5TAQB6M11ER056768;6274                                                                                                                                                                                 
5TBBR3Y56IO455761;11840                                                                                                                                                                                
5TBNU0T42BG998219;10975                                                                                                                                                                                
5TCKS4X78DL483224;2747                                                                                                                                                                                 
5TCPX5J94FH390505;10368                                                                                                                                                                                
5TDMB3T99BM017296;201                                                                                                                                                                                  
5TDYL5O63XK264403;7734                                                                                                                                                                                 
5TECP9G23BG367669;2284                                                                                                                                                                                 
5TEEZ2A10LI453515;7306                                                                                                                                                                                 
5TEVG8F74TT832309;1494                                                                                                                                                                                 
5TFKJ9Y63WS632225;8416                                                                                                                                                                                 
5TGMT3R53HZ884059;10371                                                                                                                                                                                
5TGVB1Y99CH355510;408                                                                                                                                                                                  
5THLT9O78NK710531;2225                                                                                                                                                                                 
5TIYL3Z80LD089802;9858                                                                                                                                                                                 
5TKAF2P62ZO530432;419                                                                                                                                                                                  
5TMJU7Q14JC190268;9073                                                                                                                                                                                 
5TMLF8H14BY209090;7611                                                                                                                                                                                 
5TMPA7G90VQ876410;5486                                                                                                                                                                                 
5TMVC4S62DB593699;4902                                                                                                                                                                                 
5TOHW7G28XF954836;2793                                                                                                                                                                                 
5TOOE3C81UW017865;3543                                                                                                                                                                                 
5TOZV1Z35YD785756;10925                                                                                                                                                                                
5TQLM4V03ZL345078;8557                                                                                                                                                                                 
5TQYI1V28OR024088;8572                                                                                                                                                                                 
5TQZV9D28WN869366;1116                                                                                                                                                                                 
5TRAI5R40TL699579;1124                                                                                                                                                                                 
5TSAD6Y66IQ944112;755                                                                                                                                                                                  
5TSBT7I27KW627958;4285                                                                                                                                                                                 
5TSOM3Y21SW386726;5315                                                                                                                                                                                 
5TTEC2X68UQ122054;4504                                                                                                                                                                                 
5TTYN6V71SC458539;2227                                                                                                                                                                                 
5TUSE5G49BT745013;2642                                                                                                                                                                                 
5TUUQ3N73EN471819;9960                                                                                                                                                                                 
5TUWB8N62PJ454066;5835                                                                                                                                                                                 
5TVJW5W10RC007701;707                                                                                                                                                                                  
5TXZP1D86JN759116;9301                                                                                                                                                                                 
5TYEE4B41XA304561;3129                                                                                                                                                                                 
5TYOL2I76VF474967;2104                                                                                                                                                                                 
5TYXJ7Q32KF349045;4149                                                                                                                                                                                 
5TYZJ3I60MU179777;773                                                                                                                                                                                  
5TZHV6H03XO581099;10391                                                                                                                                                                                
5TZJY8H21OI694351;11321                                                                                                                                                                                
5UAFP8H75FE576660;790                                                                                                                                                                                  
5UAYW3S88ZW157666;9287                                                                                                                                                                                 
5UBFI6W22WQ699906;8818                                                                                                                                                                                 
5UBPW5W38HM395717;343                                                                                                                                                                                  
5UBQB1N24RA557305;3873                                                                                                                                                                                 
5UCHI8K96PG188482;5501                                                                                                                                                                                 
5UCHM3P14HY591169;10133                                                                                                                                                                                
5UCMM2S58EL986863;12243                                                                                                                                                                                
5UDDL9H70RG358787;3099                                                                                                                                                                                 
5UEAG5D37QH688737;10889                                                                                                                                                                                
